Date,MaxTemp,MinTemp,avgWind,avgGust,avgHumidity,avgCloud,avgPressure,totalPrecip,totalPrecipTmrw
05-15-2012,26,8,8,13,57.875,1.625,1016.5,0,0
05-16-2012,26,14,10.875,17.75,60.25,1.375,1016.25,0,0
05-17-2012,27,11,8.125,14.375,61.625,1.625,1016.875,0,0
05-18-2012,30,12,9.75,17.75,61.25,5.75,1013.875,0,0
05-19-2012,31,18,16,26.375,60.25,10.5,1014.125,0,14
05-20-2012,26,19,11.25,20.625,80.125,44.75,1017.25,14,4
05-21-2012,22,11,12.875,19.75,70.75,18,1020.625,4,0
05-22-2012,27,7,4,7.125,70.625,2.25,1016,0,0
05-23-2012,30,13,14.125,23.375,59,0.875,1007.875,0,0
05-24-2012,32,18,20.5,31.75,61.5,19.875,1003.75,0,17
05-25-2012,31,21,9,15,82.125,36.875,1012,17,0
05-26-2012,36,21,11.875,19,69.5,27.625,1015,0,0
05-27-2012,34,20,14.875,24.875,60.875,20.625,1013.25,0,4
05-28-2012,33,21,16.375,26.125,67.625,12.5,1009.375,4,10
05-29-2012,32,18,7.5,13.375,66.625,5.625,1011,10,1
05-30-2012,29,16,9.875,17.125,65.625,5.625,1012.125,1,9
05-31-2012,22,12,12.25,17.375,89,62.75,1009,9,0
06-01-2012,19,10,12,17.25,78.75,50.625,1013.75,0,0
06-02-2012,26,8,10.875,17,71.5,21.25,1012,0,0
06-03-2012,32,15,6.375,13,72.5,25.375,1010.625,0,2
06-04-2012,33,18,10.75,17.75,77,30.25,1008.875,2,1
06-05-2012,27,16,10.875,16.5,70.25,37.5,1012.125,1,0
06-06-2012,27,15,10,16,69.375,6.25,1014.75,0,0
06-07-2012,27,14,7.75,13.125,64.25,9.875,1017.75,0,0
06-08-2012,29,13,7.375,12.75,59,4.25,1016.375,0,0
06-09-2012,31,16,12,20.5,62,6.25,1012.125,0,0
06-10-2012,28,18,13.625,21.625,76.25,43.375,1010.75,0,6
06-11-2012,30,20,11.875,18.375,82.875,52.875,1011.5,6,0
06-12-2012,28,17,10.75,17.125,68.25,26.625,1018.625,0,0
06-13-2012,28,14,7.875,14,72.625,18.125,1018,0,0
06-14-2012,32,16,10.5,17.75,61.5,0,1015.375,0,1
06-15-2012,32,18,13.125,22.875,73.375,12,1014.625,1,6
06-16-2012,31,20,11.875,21.25,79.125,17.375,1015.625,6,25
06-17-2012,29,21,9.75,17.5,83.125,23.5,1012.75,25,0
06-18-2012,34,22,18,27,63.875,6.625,1009,0,0
06-19-2012,33,22,16.625,24.625,67.25,14.875,1012.5,0,0
06-20-2012,33,21,14.5,22.5,61.875,17.125,1014.5,0,2
06-21-2012,27,20,11.75,18.375,72.625,24.75,1014.875,2,0
06-22-2012,31,16,7.875,13.125,68,4,1015.5,0,0
06-23-2012,31,18,9.25,16.5,66.25,13,1013.75,0,0
06-24-2012,37,21,7.125,12.25,63.625,10.625,1013,0,4
06-25-2012,34,23,10.625,17.375,71.375,19.25,1011.375,4,0
06-26-2012,30,17,11,18.375,69.375,6.5,1013,0,0
06-27-2012,38,18,11.625,20.125,51.625,2.625,1012.25,0,0
06-28-2012,40,21,13.75,22.875,41.625,0.375,1012.375,0,0
06-29-2012,40,24,12.125,20.625,50.875,0.625,1011.5,0,0
06-30-2012,39,24,10.625,17.625,49.125,2.125,1010,0,1
07-01-2012,38,25,9.375,15.625,56.375,21.125,1012.625,1,8
07-02-2012,35,23,9,15.875,77.625,20.875,1014.25,8,1
07-03-2012,36,23,12,19.375,66.25,15.25,1012.875,1,0
07-04-2012,38,22,10.375,17.625,53,16,1012.625,0,0
07-05-2012,33,25,8.5,18,65.25,30.625,1014,0,0
07-06-2012,35,26,7.5,16,70.75,33.75,1014,0,2
07-07-2012,27,23,3.125,6.5,85.75,13.75,1014.25,2,14
07-08-2012,33,23,8,15,82.5,25.625,1014.375,14,6
07-09-2012,31,22,8.125,12.5,80,49.375,1014.875,6,1
07-10-2012,32,21,10.125,16.25,66.75,32,1015.25,1,1
07-11-2012,33,20,8.5,14.5,68.875,12.625,1016.125,1,2
07-12-2012,34,21,7.75,13.25,68.125,14.75,1015.375,2,0
07-13-2012,33,21,5.375,9,73,16.625,1015.75,0,14
07-14-2012,30,21,7.625,13,80,19.875,1016.375,14,0
07-15-2012,33,21,8.25,14.375,73.75,30.875,1016.5,0,10
07-16-2012,32,22,8.75,16,80.5,34.5,1014.625,10,2
07-17-2012,34,23,11.5,19.875,70.25,19.375,1011.625,2,2
07-18-2012,37,23,10.375,17.5,60.75,15,1011.875,2,0
07-19-2012,37,24,11.5,19.625,65,14.375,1012,0,0
07-20-2012,32,22,11.125,17.125,77.875,35,1015,0,0
07-21-2012,34,21,9.75,15.5,70.375,40.25,1016.875,0,0
07-22-2012,37,21,9.25,16,60.875,5.5,1017,0,0
07-23-2012,38,24,12.375,21.625,61.25,5.125,1016.25,0,0
07-24-2012,37,25,11.75,20.75,57.125,13.5,1013.375,0,6
07-25-2012,38,24,15,24.75,62.375,18.75,1009.25,6,15
07-26-2012,34,23,10.25,17.875,75.125,17.375,1008.75,15,0
07-27-2012,35,22,11.75,18.75,68.25,4.5,1012.25,0,0
07-28-2012,34,20,8.75,15.75,69.5,17.75,1017.125,0,0
07-29-2012,32,22,12,23.75,78,13.25,1014.625,0,6
07-30-2012,35,22,9.625,16,83.75,29.75,1011.5,6,1
07-31-2012,38,21,4.5,8,68,26.875,1012.125,1,8
08-01-2012,38,24,4.75,8.25,72.5,12.625,1011.125,8,22
08-02-2012,35,23,9.75,16.25,80.125,18.625,1008.125,22,0
08-03-2012,37,23,5.125,8.875,72.25,25.75,1008.125,0,23
08-04-2012,36,23,11.25,19.125,77,22.375,1010.125,23,2
08-05-2012,31,20,10,15.75,69.625,23.125,1017.75,2,0
08-06-2012,30,19,4.25,8.25,73.75,28,1018,0,1
08-07-2012,30,21,8.25,13.625,74,40.5,1014,1,11
08-08-2012,32,21,10,16.125,66.625,31.75,1012.75,11,16
08-09-2012,31,19,8.5,13.625,75.5,11,1010.625,16,0
08-10-2012,26,18,11.375,16.625,77.875,42.5,1013.5,0,0
08-11-2012,25,16,5.625,11.5,88.875,71,1015.75,0,0
08-12-2012,27,18,11.625,20.125,72.375,31.25,1014.125,0,3
08-13-2012,24,18,12.375,19.375,88,64,1012.375,3,0
08-14-2012,25,16,6.25,11.125,84.875,53.875,1015.25,0,0
08-15-2012,32,14,9,14.625,67.75,16.125,1013.125,0,35
08-16-2012,31,21,13.375,24.125,86.75,33.375,1012.25,35,4
08-17-2012,26,16,9,14.375,76.5,32.375,1015.75,4,0
08-18-2012,27,16,5.875,10.25,74.875,48,1014.25,0,1
08-19-2012,25,15,6.5,10.875,81.875,20.375,1013.875,1,0
08-20-2012,27,12,5,7.625,71.5,11.5,1015,0,0
08-21-2012,30,15,5.375,8.875,69.875,23.875,1015.875,0,0
08-22-2012,33,17,6.25,11.375,62.375,19.375,1016.625,0,0
08-23-2012,34,19,9.625,16.625,50.625,10.75,1016.625,0,0
08-24-2012,32,19,12.5,21.375,48.875,13,1015.5,0,3
08-25-2012,29,20,13.875,22.25,80.625,47.875,1014,3,7
08-26-2012,29,22,10.5,16.25,88.75,62.375,1014.5,7,9
08-27-2012,28,22,9.25,15.375,84,34.75,1017.125,9,0
08-28-2012,32,19,9.875,16.375,71.5,3.5,1017.375,0,0
08-29-2012,32,19,9.625,16.375,68.625,0.25,1015.5,0,0
08-30-2012,34,18,11.25,19,69,3.25,1013.875,0,66
08-31-2012,25,23,16,25.5,96.5,83.875,1011.875,66,8
09-01-2012,23,21,12.375,18.75,98.5,98.25,1008.125,8,3
09-02-2012,26,20,11.5,16.875,92.625,89.125,1010.125,3,0
09-03-2012,31,21,8.625,14.125,82.5,45.25,1011.25,0,0
09-04-2012,27,22,8,17,93,33.5,1011.25,0,0
09-05-2012,26,21,8.625,17.875,88.125,46,1009.875,0,0
09-06-2012,34,20,7,11.75,73.25,10.125,1012.125,0,23
09-07-2012,34,19,14.5,23.75,80.375,29.5,1009.75,23,13
09-08-2012,22,13,13.875,20.875,72.75,18.5,1016,13,0
09-09-2012,23,11,10.75,17.75,65,0.875,1017.75,0,0
09-10-2012,25,10,7.875,14.375,68.875,0,1020.875,0,0
09-11-2012,29,14,12.125,20.625,71,25,1018.75,0,0
09-12-2012,28,14,13.25,21.625,69.125,2.75,1019.25,0,0
09-13-2012,27,12,10.75,17.625,74.375,30.75,1021.75,0,19
09-14-2012,16,12,9,14.125,92.5,70.5,1025.875,19,9
09-15-2012,17,13,9.75,16.875,85.25,49.625,1024,9,0
09-16-2012,22,12,4.5,7.75,89.875,74.125,1017.25,0,3
09-17-2012,24,14,5.375,9.625,91.25,71.375,1011.75,3,0
09-18-2012,19,8,12.875,19.125,68.125,10,1015.75,0,0
09-19-2012,24,5,12.875,20.625,59,4.25,1017,0,0
09-20-2012,24,13,11.125,19.125,58.875,7,1014.75,0,0
09-21-2012,27,11,15.875,24.875,56.5,12.625,1010.875,0,0
09-22-2012,19,8,11.75,18,61.125,1.125,1018.625,0,0
09-23-2012,19,3,7.625,13.375,57.375,2.125,1025.375,0,0
09-24-2012,22,8,12.625,20.375,63.625,16.5,1019.25,0,14
09-25-2012,31,18,14.875,24.375,73.5,28.375,1010.625,14,38
09-26-2012,23,17,7.375,12.375,93.75,46.625,1014.875,38,1
09-27-2012,25,15,6.625,10.75,89.625,60.625,1019.125,1,17
09-28-2012,21,14,9.625,15.125,82.75,54.375,1019.5,17,0
09-29-2012,22,10,8,13.75,69.25,3,1018.875,0,0
09-30-2012,23,11,6.25,11.25,67.5,14.25,1012.875,0,0
10-01-2012,20,12,10.625,16.875,71.75,29.5,1008.875,0,0
10-02-2012,21,10,8.5,14.125,66.5,7.625,1010.875,0,0
10-03-2012,19,14,8,15,81.375,27.375,1014.5,0,0
10-04-2012,25,13,14,23,75.25,26.625,1019.625,0,12
10-05-2012,9,5,12.375,17.5,93.875,82.375,1022.5,12,0
10-06-2012,11,1,9.375,15.875,65.5,30.875,1024.875,0,0
10-07-2012,12,1,7.125,12.125,59.75,10.25,1024.5,0,0
10-08-2012,15,0,9.5,15.625,60.625,2,1021,0,1
10-09-2012,18,4,13.5,22.375,72.25,19.375,1015.75,1,1
10-10-2012,14,2,8.875,14.5,67.75,10,1022.75,1,4
10-11-2012,16,5,11,17.75,74,54.75,1021.75,4,5
10-12-2012,16,10,10.75,16.125,89.25,81,1024.375,5,9
10-13-2012,24,14,17.5,26.5,85.625,62.5,1015.375,9,20
10-14-2012,18,12,19.5,29.875,84,37.125,1008.5,20,0
10-15-2012,21,8,7.5,14.125,66.875,3.875,1015.25,0,0
10-16-2012,25,13,16.375,27.5,62.75,8,1007.875,0,12
10-17-2012,17,10,15.875,26.5,86,39,1000.125,12,0
10-18-2012,14,6,18.375,29.25,62.875,19.25,1004,0,0
10-19-2012,10,7,17.375,25.125,75.375,79,1006.25,0,0
10-20-2012,19,5,7.25,13.625,77.125,11.875,1011.375,0,0
10-21-2012,25,12,13.125,22.5,79.875,38,1012,0,7
10-22-2012,23,16,16.75,28,90,53.125,1013.125,7,9
10-23-2012,25,16,16.75,27,83.125,24.625,1012.5,9,0
10-24-2012,26,18,16.75,26.375,83.125,28.5,1012.25,0,9
10-25-2012,23,6,20.875,31.125,85.75,56.375,1012,9,1
10-26-2012,8,2,14.75,21.5,72.25,4.75,1026.375,1,0
10-27-2012,8,-1,11.875,19.375,71.375,10.625,1026.625,0,0
10-28-2012,9,0,10,15.875,72.25,16,1026,0,0
10-29-2012,11,-1,5.875,10.875,69.125,21.125,1025.375,0,0
10-30-2012,12,2,10.25,18.25,61,15.25,1017,0,0
10-31-2012,13,3,11,18.375,68.125,14.375,1016,0,0
11-01-2012,19,4,9.75,17.125,73.25,16.875,1014.875,0,0
11-02-2012,15,6,12.25,20.625,76.25,52.75,1015.375,0,0
11-03-2012,11,6,12.25,19.875,82.125,35.625,1017.375,0,0
11-04-2012,12,2,7.25,13,74.25,21.375,1022.75,0,18
11-05-2012,6,4,14.75,22,86.875,92,1018.375,18,0
11-06-2012,8,-1,9,15.25,89.625,47.625,1017,0,0
11-07-2012,8,3,12.875,21.125,81.125,35.75,1019.5,0,0
11-08-2012,13,2,14,23.5,80,5.75,1021,0,1
11-09-2012,19,8,18.5,31.5,80.625,15.875,1015.75,1,0
11-10-2012,21,12,23,39,69.25,11.125,1013.75,0,30
11-11-2012,17,3,23.25,34.5,88,79,1012.625,30,3
11-12-2012,6,-3,14.875,21.625,61.375,1.5,1027.875,3,0
11-13-2012,10,-1,7,12.625,59.875,15.375,1031.75,0,0
11-14-2012,10,2,6.875,12.875,64.375,17.625,1030.125,0,0
11-15-2012,12,1,6,11.375,75.5,37.875,1027.75,0,0
11-16-2012,14,3,4.75,8.75,72,11.375,1029.5,0,0
11-17-2012,14,4,9.875,17.875,69.375,10.125,1030.5,0,0
11-18-2012,15,3,11.375,21.125,68,23.875,1027.375,0,2
11-19-2012,12,7,13.75,25.5,84.125,42.25,1022.875,2,0
11-20-2012,14,8,13,20.875,88.75,45.875,1020.375,0,0
11-21-2012,17,7,8.25,15,85.875,33.875,1023,0,4
11-22-2012,18,9,19.875,33.875,80,44.75,1017,4,4
11-23-2012,5,-2,19.5,30.125,66.875,1.875,1026.5,4,0
11-24-2012,5,-4,10.625,17.625,44.875,14.75,1025.75,0,0
11-25-2012,11,2,14,26,62.875,5,1015.25,0,3
11-26-2012,4,-1,14.625,23.125,78.75,39.125,1022.375,3,0
11-27-2012,4,-5,7.125,12,47.375,5.125,1029.875,0,0
11-28-2012,9,-2,8.25,15.25,51.25,3,1028.875,0,0
11-29-2012,13,1,16.125,29,75.5,13.5,1022.5,0,0
11-30-2012,16,5,15.25,28,82.625,10.375,1019.375,0,0
12-01-2012,16,10,18.625,29.875,91.875,71.25,1016.25,0,5
12-02-2012,21,17,15.125,24,90.5,67.625,1015.125,5,0
12-03-2012,19,16,22.25,33.375,88.5,51,1013.5,0,15
12-04-2012,13,6,10.25,15.375,73.875,34.125,1020.875,15,0
12-05-2012,13,4,9,16.125,66.5,23,1025.625,0,0
12-06-2012,13,5,12.75,22.875,84,40.25,1016,0,0
12-07-2012,13,10,9,13.625,90.875,92.125,1011.625,0,0
12-08-2012,9,6,10.875,15.125,83.5,52.5,1013.5,0,2
12-09-2012,10,1,13.375,19.25,90.125,73.25,1011.125,2,0
12-10-2012,0,-4,16.875,21.5,62.25,34.5,1017.25,0,0
12-11-2012,5,-5,9.875,15.625,55.125,4.25,1020.875,0,0
12-12-2012,8,-2,12.25,22.375,54.75,0.375,1025.375,0,0
12-13-2012,10,0,17.5,32.125,60.875,0.125,1024.625,0,0
12-14-2012,11,2,15,26.625,67.75,27.25,1020,0,8
12-15-2012,15,8,23.375,37.25,83.25,37.875,1006.375,8,0
12-16-2012,12,5,7.5,14.5,85.75,13.625,1006.625,0,0
12-17-2012,5,1,10.625,15.625,87.375,66.625,1007.5,0,0
12-18-2012,12,1,16.125,28.75,78.375,16.875,1008.375,0,5
12-19-2012,9,3,16.875,27.875,85.5,69.75,1009.75,5,4
12-20-2012,10,-6,36.125,51.625,86.5,72.375,1003.375,4,0
12-21-2012,1,-7,19.375,30.25,74.625,0,1024.75,0,0
12-22-2012,10,-3,12.5,22.75,69.375,8.5,1021.25,0,0
12-23-2012,9,3,10.25,18.875,82.5,47.5,1014.125,0,0
12-24-2012,0,-5,15.5,20.125,80.875,55.875,1016,0,0
12-25-2012,-1,-4,23.25,29.75,73.75,93.75,1021,0,1
12-26-2012,-1,-6,21.375,28.125,79.125,67.25,1020.125,1,0
12-27-2012,2,-5,10.875,15.375,77.25,58.75,1021.125,0,1
12-28-2012,3,-3,10.5,15.125,83,80.25,1016,1,0
12-29-2012,-1,-5,18.125,25.25,75.5,55.25,1022.625,0,0
12-30-2012,4,-4,14.375,25.75,71.375,17.875,1028.25,0,11
12-31-2012,1,-1,11.875,18.625,89.375,93.375,1021.625,11,0
01-01-2013,-5,-9,11.625,17.5,89.25,50.375,1023.875,0,0
01-02-2013,0,-9,8.25,14.5,77.5,3.5,1025.125,0,0
01-03-2013,2,-7,12,20.75,92.75,53.75,1028.375,0,0
01-04-2013,3,-3,11.5,19,87.25,32.125,1029.375,0,0
01-05-2013,5,-2,15.25,29.25,82.5,45,1024.25,0,0
01-06-2013,1,-4,14.375,21.25,84.375,29,1025.75,0,0
01-07-2013,7,-3,14.875,26.375,69.125,10,1026.375,0,0
01-08-2013,9,0,13.875,26,78.625,35.625,1020.875,0,2
01-09-2013,11,4,11.875,21.875,85.125,35,1027.5,2,14
01-10-2013,13,6,19.125,31.875,91,85,1019.25,14,5
01-11-2013,15,7,20.625,34.125,86.625,25.125,1009.375,5,10
01-12-2013,10,-1,19.25,28.875,86.25,65.25,1012.375,10,7
01-13-2013,-4,-8,15.875,20.625,72.25,32.5,1021.875,7,0
01-14-2013,-4,-9,9,14,74.75,9.125,1031.5,0,0
01-15-2013,-1,-7,9,13,51,28.875,1027.625,0,0
01-16-2013,4,-6,11.5,18.75,50.5,4.5,1021.25,0,0
01-17-2013,3,-3,11.75,19.375,79.25,25.25,1028.25,0,0
01-18-2013,10,-3,17.5,31,69.25,2.625,1028.625,0,0
01-19-2013,14,3,21.875,39.5,78.875,1.125,1018.875,0,0
01-20-2013,3,-3,12.125,19,65.625,6.75,1026.25,0,0
01-21-2013,-3,-7,18.625,24,40.75,16.25,1028.875,0,0
01-22-2013,-3,-9,8.625,12.375,41.375,24.375,1029.875,0,0
01-23-2013,7,-6,10.75,18.125,59,5.375,1025.125,0,0
01-24-2013,-2,-8,18.875,25.5,45.125,26.5,1031.125,0,0
01-25-2013,5,-2,13.375,19.875,60.5,43.375,1022.875,0,0
01-26-2013,7,-2,11.25,20,66.25,12.625,1026.125,0,2
01-27-2013,11,-1,22.25,37.25,84.875,68.25,1019.125,2,5
01-28-2013,21,12,21.125,35.75,90.125,61.875,1012.125,5,34
01-29-2013,18,8,21.875,34.5,90.625,79.375,1003,34,14
01-30-2013,8,-3,27.125,35.25,80.625,85,1004,14,0
01-31-2013,1,-15,23,30.125,61.5,40.5,1020.5,0,0
02-01-2013,-6,-19,10.625,16.625,84.875,32.625,1031.375,0,0
02-02-2013,5,-3,18.5,28.375,68.25,61.625,1021.625,0,0
02-03-2013,3,-2,17.625,29,74,21.625,1020.875,0,0
02-04-2013,11,1,19.625,33,79,50.25,1012.75,0,0
02-05-2013,12,-2,11.5,17.625,79.125,19.875,1015.25,0,0
02-06-2013,12,1,15.75,26,77.5,30,1020,0,8
02-07-2013,13,4,17.625,27.625,89.875,68.875,1014.5,8,0
02-08-2013,5,-1,14.75,20.875,81.75,46.625,1025.375,0,3
02-09-2013,7,-2,15.625,23.125,75.5,23.125,1023.25,3,13
02-10-2013,15,4,24.625,40.125,80.5,52.625,1007.5,13,0
02-11-2013,8,0,20.25,31,68.125,0.125,1018.5,0,0
02-12-2013,7,0,7.125,12.125,71.625,32.5,1019.375,0,8
02-13-2013,7,2,12.875,20.5,86.5,31.625,1013,8,0
02-14-2013,10,2,16.125,26.875,78.375,29.125,1014.875,0,0
02-15-2013,2,-2,14.625,21.25,61.75,40.625,1024.75,0,0
02-16-2013,2,-4,12,16.5,43.125,19.5,1024.625,0,0
02-17-2013,10,-2,14.875,24.375,56.75,24.375,1018.25,0,7
02-18-2013,11,1,29.5,46.75,87,58.5,1007.75,7,0
02-19-2013,1,-3,22.375,29.875,54.5,1,1022.375,0,0
02-20-2013,-2,-5,10.875,15.125,34.625,40,1027.75,0,19
02-21-2013,-3,-5,20.75,28.25,67.25,72.125,1018.5,19,0
02-22-2013,0,-6,15.5,22.875,81.125,52,1015.125,0,0
02-23-2013,2,-8,7.125,11.625,87.625,29.375,1018.5,0,0
02-24-2013,8,-6,10,17,83.625,4.625,1017.75,0,2
02-25-2013,6,-1,20.625,33,90.625,59,1012.625,2,31
02-26-2013,2,-1,18.5,27.125,97.375,99.125,998,31,0
02-27-2013,1,-3,21.75,29.625,92.125,99.75,1011.375,0,0
02-28-2013,1,-3,18.125,25.125,89.875,96.25,1018.5,0,0
03-01-2013,1,-4,15.25,21.375,88.25,98.625,1021.625,0,0
03-02-2013,-1,-6,12.75,19.25,86.25,62.625,1025.5,0,0
03-03-2013,4,-8,9.875,17.125,78.25,44.125,1020.875,0,0
03-04-2013,8,-1,16,26.625,87.625,65.125,1009.875,0,1
03-05-2013,1,-4,23.25,33.5,88.5,59.125,1016,1,0
03-06-2013,1,-6,14,21.125,89.75,62.625,1027.875,0,0
03-07-2013,9,-5,10.25,17.75,81.5,12.5,1027.75,0,0
03-08-2013,11,-1,13.625,22.625,77.375,43.25,1026,0,2
03-09-2013,19,6,19.75,31.75,78,45.5,1014.5,2,33
03-10-2013,13,4,17.25,26.375,92,85.625,1006.25,33,0
03-11-2013,4,-1,19.375,25.625,76.875,64.625,1011.875,0,0
03-12-2013,9,-2,15,22.125,66.625,28.5,1020.75,0,0
03-13-2013,5,-3,13.625,19.625,60.875,4.25,1029.25,0,0
03-14-2013,15,-1,11.875,19.125,63.875,17.25,1023.25,0,0
03-15-2013,24,8,13.875,24.25,76.25,20.75,1011.875,0,0
03-16-2013,11,5,15.875,23.5,82,58,1011.375,0,41
03-17-2013,3,1,18.625,24.875,91,100,1015.125,41,9
03-18-2013,9,2,14.625,21.125,82.25,62.375,1010.25,9,0
03-19-2013,8,-1,9.5,15.625,62.25,32.875,1022,0,0
03-20-2013,2,-3,15.5,22.375,60.625,14.5,1024.125,0,0
03-21-2013,3,-4,7.125,10,46.875,60.75,1018.625,0,0
03-22-2013,4,0,8.875,12,74,89.375,1016.125,0,1
03-23-2013,10,0,11.625,17.125,78.25,68.875,1014.25,1,27
03-24-2013,1,-2,22.625,31.625,95.25,97.75,1007.5,27,0
03-25-2013,1,-6,21.5,29.75,91.375,97.75,1018.625,0,0
03-26-2013,3,-6,11.875,17.375,88.75,52.625,1027.75,0,2
03-27-2013,7,-7,5.75,9.625,91.25,55.875,1027.75,2,0
03-28-2013,14,5,12.875,22.125,85.25,64.25,1024.75,0,13
03-29-2013,16,9,8.875,15,87.875,54.25,1021.375,13,17
03-30-2013,11,7,13.625,21.875,93.375,79.25,1016.875,17,0
03-31-2013,18,7,12,20,78.375,46.25,1012.625,0,0
04-01-2013,9,2,11.375,17.625,67.25,22.625,1021.25,0,0
04-02-2013,9,-1,8.125,13.75,56,26.25,1026.125,0,0
04-03-2013,10,0,11.625,18.625,59.375,26.25,1026.5,0,0
04-04-2013,14,1,7.625,12.75,71,14.375,1020.5,0,0
04-05-2013,19,4,7.25,13.25,69.625,8.125,1019.5,0,0
04-06-2013,19,9,19.75,33.5,66.625,38,1011.5,0,2
04-07-2013,23,10,10.875,18.75,81.125,48.375,1010.625,2,0
04-08-2013,21,15,15.875,23.75,86.125,71,1007.625,0,0
04-09-2013,23,16,15.5,24.125,86.125,59.125,1008.75,0,64
04-10-2013,23,9,13.125,23.875,90.5,57.875,1006.25,64,3
04-11-2013,9,3,14.75,19.75,77.125,47,1007.625,3,0
04-12-2013,9,-1,13.625,19.875,72,19.375,1012.125,0,0
04-13-2013,17,1,8.5,15.5,73.875,15.625,1015.75,0,0
04-14-2013,24,10,21.25,33.75,74.125,29.25,1005.75,0,4
04-15-2013,18,12,10.25,16,93.75,79.25,1009.5,4,13
04-16-2013,10,7,14.375,19.5,92,94.5,1016.875,13,19
04-17-2013,26,9,16.875,28.75,90.125,65.125,1011.75,19,73
04-18-2013,19,2,20.625,33.375,90.375,64.125,1004.375,73,0
04-19-2013,10,-1,19.25,27,69.75,27.875,1014.25,0,0
04-20-2013,14,0,6.875,12.75,67.125,26.75,1023.375,0,1
04-21-2013,17,5,14.375,24,78.125,62.75,1025.25,1,0
04-22-2013,20,6,12.875,21.75,74.625,20.125,1019.5,0,16
04-23-2013,12,4,10.875,17.125,94.625,79.25,1014.75,16,1
04-24-2013,11,3,12.875,18.375,74.5,42.75,1022.125,1,0
04-25-2013,18,2,10.25,17.875,66.875,7.875,1025.875,0,11
04-26-2013,14,9,12.625,20.875,88.125,72.375,1025,11,13
04-27-2013,11,8,9.875,14,98.125,99.625,1019.125,13,0
04-28-2013,19,7,8.875,14.125,87,57.625,1014,0,0
04-29-2013,27,10,14.125,24.375,78.5,5.25,1010.5,0,0
04-30-2013,27,16,16,27,71.5,6.5,1010.375,0,2
05-01-2013,27,14,12.375,21,79.75,11.875,1015.25,2,7
05-02-2013,15,6,13.875,20.25,95.375,88.25,1020.875,7,36
05-03-2013,3,1,14.125,19,97.25,100,1016.125,36,0
05-04-2013,9,-1,6.375,9.125,80.875,70.25,1013.375,0,5
05-05-2013,15,2,10.75,16.75,90,82.25,1015.5,5,1
05-06-2013,21,11,11.125,16.75,84.5,68.75,1015.125,1,0
05-07-2013,24,11,6,11,78.25,20.5,1016.125,0,0
05-08-2013,26,13,7.625,13.5,79.75,26.375,1015.625,0,5
05-09-2013,23,16,13.625,22.875,88.625,38.875,1012.375,5,3
05-10-2013,19,11,10.5,15.125,88.375,66.5,1012.875,3,0
05-11-2013,20,8,12.875,18.875,72.75,46.5,1018.25,0,0
05-12-2013,17,4,9.75,15.5,60.125,4,1023.125,0,0
05-13-2013,24,3,9,15,67.5,12.375,1020.25,0,0
05-14-2013,32,14,18.25,30.375,62.5,2.875,1012.625,0,3
05-15-2013,30,17,14.125,24.375,71.25,11.375,1011.875,3,2
05-16-2013,25,17,11.875,18,84.75,70.125,1011.375,2,0
05-17-2013,24,15,8,12.75,87.75,77.125,1012.625,0,0
05-18-2013,28,15,10.25,15.875,80.875,47.25,1012.5,0,0
05-19-2013,32,20,15.25,22.625,76.75,43.125,1008,0,27
05-20-2013,26,20,15,23.125,86,54.375,1007.75,27,20
05-21-2013,26,18,15.25,23.625,84.5,35.875,1007.5,20,1
05-22-2013,23,13,13.625,19.375,77.75,36.625,1008.375,1,0
05-23-2013,20,12,13.25,20.125,81.875,54.375,1017.5,0,0
05-24-2013,22,9,10.625,17.125,66.25,26.625,1025.625,0,1
05-25-2013,27,9,11,18.25,72.25,15.125,1022.625,1,17
05-26-2013,28,14,11.25,19.875,89.25,30.875,1018.25,17,21
05-27-2013,25,18,14.5,26.875,89,27.875,1012,21,3
05-28-2013,29,19,17.75,27.5,77.375,23.375,1009.875,3,0
05-29-2013,30,20,17.125,25.375,70.625,26,1011.25,0,24
05-30-2013,27,20,19.25,28.75,84.5,39.125,1009.25,24,40
05-31-2013,26,19,17.375,27.75,90.875,52.5,1008.25,40,63
06-01-2013,26,15,13.375,20.375,83,26,1008.25,63,0
06-02-2013,20,11,10.625,15.875,84.125,61.375,1015.25,0,0
06-03-2013,24,8,5.75,9.625,78.5,45.625,1016.375,0,0
06-04-2013,25,11,8.25,15.25,78.625,44.625,1015.625,0,10
06-05-2013,25,13,7.25,12,87.875,56.25,1012.875,10,5
06-06-2013,24,14,9.875,14.875,82.125,58,1011.125,5,0
06-07-2013,23,12,9.5,14.125,74.875,41,1012.75,0,0
06-08-2013,26,9,7.125,11.75,71,8.875,1013,0,13
06-09-2013,22,16,11.625,19.375,86.625,47,1010.875,13,0
06-10-2013,27,15,9.5,14.625,77.125,14.625,1010.25,0,0
06-11-2013,35,17,12.625,20.375,65.375,7.25,1012,0,0
06-12-2013,35,22,19,29.875,62.5,8.75,1010.25,0,0
06-13-2013,28,18,12.375,18.75,76.25,37.5,1013.5,0,0
06-14-2013,30,18,7,11.875,73.75,7.5,1015.25,0,3
06-15-2013,31,19,10.75,18,83.25,31.125,1014.875,3,18
06-16-2013,30,20,8.75,14.875,86.5,42.125,1013.625,18,6
06-17-2013,26,19,4.125,6.375,92,42.125,1012.75,6,0
06-18-2013,31,18,7.625,13.25,77.25,44.875,1013.875,0,0
